review_batch,reviewed_at,reviewer,epic_id,source_packet,source_rank,manual_label,manual_label_family,training_eligibility,training_use_note,manual_reason,reason_status,manual_vetted,gatevetter_v0_2_prediction,gatevetter_v0_2_reason,gatevetter_score,candidate_survivor_score,cnn_score,primary_depth,primary_depth_snr,odd_even_depth_ratio,secondary_depth_snr,secondary_to_primary_depth_ratio,oot_to_depth,candidate_period_count,event_family_count,alias_risk,duration_fraction_of_period,best_period_days,transit_duration_hours,period_source,period_ambiguity_flag,period_comparison_status,trusted_period_validation,metric_trust_level,stage_g_action,primary_gate,hard_gate_fired,hard_gates_fired,hold_gates_fired,risk_gates_fired,penalties_or_missing_evidence,rule_trace,score_components,phase_0_folded_path,validation_summary_json_path,notes
gatevetter_v0_2_batch_8_manual_review,2026-06-23,codex_visual_review,EPIC_211349119,top_20_holds,1,variable_or_possible_eb,negative,possible_future_training_example,Clear negative or EB/variable false positive; possible future training example.,Trusted refreshed period but folded/zoom views are dominated by variable-like structure and high OOT-to-depth; not a clean transit candidate.,complete_codex_visual_review,true,excluded_uncertain_hold,gate_blocked_candidate_hold,0.534105,0.534105,0.6535662412643433,0.0009160216188581205,1.420369346374855,0.9212988024973964,-0.3555177904574947,-0.2552062492854974,0.9417661816338011,25,6,low,0.008247,7.43204,1.4710913256858469,refreshed_period_search,False,trusted_refreshed_period,true,trusted_period_dependent,no_gatevetter_stage_g_action,gate4_oot_to_depth_ge_0.50,false,none,gate4_oot_to_depth_ge_0.50,none,gate2_fallback_period_context|weak_primary_depth_snr,Gate 4 hold/reject block: OOT variability >= 50% of depth,cnn_morphology:0.294105|primary_depth_snr:0.04|odd_even_support:0.12|oot_cleanliness:0.0|duration_sanity:0.08,plots/k2_batch/gatevetter_v0_2_batch_8/top_20_holds/EPIC_211349119/folded_light_curve_best_period.png,plots/k2_batch/gatevetter_v0_2_batch_8/top_20_holds/EPIC_211349119/validation_summary.json,GateVetter v0.2 unchanged; CNN not retrained; visual review logged after batch prediction.
gatevetter_v0_2_batch_8_manual_review,2026-06-23,codex_visual_review,EPIC_200008725,top_20_holds,2,reject_as_noise_or_artifact,negative,possible_future_training_example,Clear negative or EB/variable false positive; possible future training example.,No reliable repeatable transit signal in noisy K2 views; event stack is sparse and inconsistent.,complete_codex_visual_review,true,excluded_uncertain_hold,gate_blocked_candidate_hold,0.525208,0.525208,0.7671298384666443,0.0022550339320102086,0.026227251829371252,0.6783810104844278,-0.4902020439360457,-18.531149994839037,26.60564738825306,28,3,low,0.001453,14.057095815944194,0.490361584816128,saved_best_period,False,trusted_saved_period,true,trusted_period_dependent,no_gatevetter_stage_g_action,gate3_odd_even_ratio_le_0.75,false,none,gate3_odd_even_ratio_le_0.75|gate4_oot_to_depth_ge_0.50,none,weak_primary_depth_snr,Gate 3 hold: odd/even ratio <= 0.75; Gate 4 hold/reject block: OOT variability >= 50% of depth,cnn_morphology:0.345208|primary_depth_snr:0.04|odd_even_support:0.06|oot_cleanliness:0.0|duration_sanity:0.08,plots/k2_batch/gatevetter_v0_2_batch_8/top_20_holds/EPIC_200008725/folded_light_curve_best_period.png,plots/k2_batch/gatevetter_v0_2_batch_8/top_20_holds/EPIC_200008725/validation_summary.json,GateVetter v0.2 unchanged; CNN not retrained; visual review logged after batch prediction.
gatevetter_v0_2_batch_8_manual_review,2026-06-23,codex_visual_review,EPIC_211889082,top_20_holds,3,uncertain_hold_period_ambiguous,hold,exclude_for_now,Do not use hold for training yet.,"Broad transit-like dip is visible, but period ambiguity, strong raw variability, and missing cross-checks keep it excluded from promotion and training.",complete_codex_visual_review,true,excluded_uncertain_hold,incomplete_or_uncertain_candidate_evidence,0.482963,0.482963,0.6996341943740845,0.004712280770527433,5.001946095525592,,-0.2942210440890807,-0.1421469890042406,,15,9,period_ambiguous,0.119854,1.8752023710483636,5.393997076665981,period_ambiguous,True,no_automatic_period_selection,false,untrusted_period_dependent,no_gatevetter_stage_g_action,gate6_conservative_hold,false,none,none,none,gate2_fallback_period_context|gate4_oot_to_depth_missing|missing_odd_even_depth_ratio|missing_oot_to_depth,"Gates 1-5 passed; candidate survivor scoring applied; Gate v0.2 Stage G block: period or alias diagnostics are period-ambiguous; Gate v0.2 Stage G block: trusted period validation unavailable; Gate v0.2 Stage G block: missing diagnostics are not passes (odd_even_depth_ratio,oot_to_depth)",cnn_morphology:0.314835|primary_depth_snr:0.128128|odd_even_support:0.0|oot_cleanliness:0.0|duration_sanity:0.04,plots/k2_batch/gatevetter_v0_2_batch_8/top_20_holds/EPIC_211889082/folded_light_curve_best_period.png,plots/k2_batch/gatevetter_v0_2_batch_8/top_20_holds/EPIC_211889082/validation_summary.json,GateVetter v0.2 unchanged; CNN not retrained; visual review logged after batch prediction.
gatevetter_v0_2_batch_8_manual_review,2026-06-23,codex_visual_review,EPIC_211626213,top_20_holds,4,variable_or_possible_eb,negative,possible_future_training_example,Clear negative or EB/variable false positive; possible future training example.,Strong raw variability and sharp period-ambiguous folded feature are more consistent with variable or EB contamination than a planet candidate.,complete_codex_visual_review,true,excluded_uncertain_hold,incomplete_or_uncertain_candidate_evidence,0.465427,0.465427,0.6787263751029968,0.00020691240599818306,676.4469253091048,,,0.0,,21,6,period_ambiguous,0.009157,16.73391020473794,3.677708115224958,period_ambiguous,True,no_automatic_period_selection,false,untrusted_period_dependent,no_gatevetter_stage_g_action,gate6_conservative_hold,false,none,none,none,gate2_fallback_period_context|gate4_oot_to_depth_missing|absurd_primary_depth_snr_suspicious|missing_odd_even_depth_ratio|missing_oot_to_depth,"Gates 1-5 passed; candidate survivor scoring applied; Gate v0.2 Stage G block: period or alias diagnostics are period-ambiguous; Gate v0.2 Stage G block: trusted period validation unavailable; Gate v0.2 Stage G block: missing diagnostics are not passes (odd_even_depth_ratio,secondary_depth_snr,oot_to_depth)",cnn_morphology:0.305427|primary_depth_snr:0.08|odd_even_support:0.0|oot_cleanliness:0.0|duration_sanity:0.08,plots/k2_batch/gatevetter_v0_2_batch_8/top_20_holds/EPIC_211626213/folded_light_curve_best_period.png,plots/k2_batch/gatevetter_v0_2_batch_8/top_20_holds/EPIC_211626213/validation_summary.json,GateVetter v0.2 unchanged; CNN not retrained; visual review logged after batch prediction.
gatevetter_v0_2_batch_8_manual_review,2026-06-23,codex_visual_review,EPIC_211377847,top_20_holds,5,variable_or_possible_eb,negative,possible_future_training_example,Clear negative or EB/variable false positive; possible future training example.,Broad variable/EB-like phase structure and OOT variability dominate the candidate-looking dip.,complete_codex_visual_review,true,excluded_uncertain_hold,gate_blocked_candidate_hold,0.426158,0.426158,0.5025738477706909,0.0008897170999215831,1.8562367357515293,0.9540918874141092,0.2661086053699471,0.18480153091075394,0.5299260629263871,25,9,moderate,0.104265,2.15554,5.393956353189422,refreshed_period_search,False,trusted_refreshed_period,true,trusted_period_dependent,no_gatevetter_stage_g_action,gate4_oot_to_depth_ge_0.50,false,none,gate4_oot_to_depth_ge_0.50,none,gate2_fallback_period_context|weak_primary_depth_snr,Gate 4 hold/reject block: OOT variability >= 50% of depth,cnn_morphology:0.226158|primary_depth_snr:0.04|odd_even_support:0.12|oot_cleanliness:0.0|duration_sanity:0.04,plots/k2_batch/gatevetter_v0_2_batch_8/top_20_holds/EPIC_211377847/folded_light_curve_best_period.png,plots/k2_batch/gatevetter_v0_2_batch_8/top_20_holds/EPIC_211377847/validation_summary.json,GateVetter v0.2 unchanged; CNN not retrained; visual review logged after batch prediction.
gatevetter_v0_2_batch_8_manual_review,2026-06-23,codex_visual_review,EPIC_212015640,top_20_holds,6,reject_as_noise_or_artifact,negative,possible_future_training_example,Clear negative or EB/variable false positive; possible future training example.,Duration-fraction hold with weak/noisy folded evidence and no convincing repeatable transit family.,complete_codex_visual_review,true,excluded_uncertain_hold,duration_fraction_ge_0_20_hold,0.05,0.277288,0.5273072719573975,5.404572081091352e-05,0.17243694362792322,,0.0,0.0,,29,5,period_ambiguous,0.203813,1.4034625463993888,6.865050108230205,period_ambiguous,True,no_automatic_period_selection,false,untrusted_period_dependent,no_gatevetter_stage_g_action,gate_v0_2_duration_fraction_ge_0_20,true,gate_v0_2_duration_fraction_ge_0_20,none,none,weak_primary_depth_snr|missing_odd_even_depth_ratio|missing_oot_to_depth,Gate v0.2 hold: duration fraction is greater than or equal to 0.20 and below 0.35,cnn_morphology:0.237288|primary_depth_snr:0.04|odd_even_support:0.0|oot_cleanliness:0.0|duration_sanity:0.0,plots/k2_batch/gatevetter_v0_2_batch_8/top_20_holds/EPIC_212015640/folded_light_curve_best_period.png,plots/k2_batch/gatevetter_v0_2_batch_8/top_20_holds/EPIC_212015640/validation_summary.json,GateVetter v0.2 unchanged; CNN not retrained; visual review logged after batch prediction.
gatevetter_v0_2_batch_8_manual_review,2026-06-23,codex_visual_review,EPIC_212034839,reject_sanity_high_cnn_high_snr,1,reject_as_noise_or_artifact,negative,possible_future_training_example,Clear negative or EB/variable false positive; possible future training example.,Period-ambiguous noisy folded feature with no reliable event-stack support; reject sanity remains valid.,complete_codex_visual_review,true,false_positive_eb_or_variable,eb_or_variable_gate,0.0,0.0,0.8320125341415405,0.0004322948437837093,0.7821613001892695,,0.21255259772511007,0.2717613610985141,,28,4,period_ambiguous,0.005774,8.84701,1.225904345163144,period_ambiguous,True,no_automatic_period_selection,false,untrusted_period_dependent,no_gatevetter_stage_g_action,gate3_eb_or_variable_risk,true,gate3_eb_or_variable_risk,none,none,gate2_fallback_period_context,"Gate 3 route: EB/variable risk; Gate v0.2 Stage G block: period or alias diagnostics are period-ambiguous; Gate v0.2 Stage G block: trusted period validation unavailable; Gate v0.2 Stage G block: missing diagnostics are not passes (odd_even_depth_ratio,oot_to_depth)",none,plots/k2_batch/gatevetter_v0_2_batch_8/reject_sanity_high_cnn_high_snr/EPIC_212034839/folded_light_curve_best_period.png,plots/k2_batch/gatevetter_v0_2_batch_8/reject_sanity_high_cnn_high_snr/EPIC_212034839/validation_summary.json,GateVetter v0.2 unchanged; CNN not retrained; visual review logged after batch prediction.
gatevetter_v0_2_batch_8_manual_review,2026-06-23,codex_visual_review,EPIC_200008962,reject_sanity_high_cnn_high_snr,2,reject_as_noise_or_artifact,negative,possible_future_training_example,Clear negative or EB/variable false positive; possible future training example.,Noisy K2 signal with sparse inconsistent event stack and no candidate-like recovery.,complete_codex_visual_review,true,false_positive_eb_or_variable,eb_or_variable_gate,0.0,0.0,0.8054315447807312,0.007779976852757331,0.31693515227520774,,0.15152610106139897,0.6218467753316258,,28,6,period_ambiguous,0.041581,0.9827326385212484,0.9807239295041651,period_ambiguous,True,no_automatic_period_selection,false,untrusted_period_dependent,no_gatevetter_stage_g_action,gate3_eb_or_variable_risk,true,gate3_eb_or_variable_risk,none,none,gate2_fallback_period_context,"Gate 3 route: EB/variable risk; Gate v0.2 Stage G block: period or alias diagnostics are period-ambiguous; Gate v0.2 Stage G block: trusted period validation unavailable; Gate v0.2 Stage G block: missing diagnostics are not passes (odd_even_depth_ratio,oot_to_depth)",none,plots/k2_batch/gatevetter_v0_2_batch_8/reject_sanity_high_cnn_high_snr/EPIC_200008962/folded_light_curve_best_period.png,plots/k2_batch/gatevetter_v0_2_batch_8/reject_sanity_high_cnn_high_snr/EPIC_200008962/validation_summary.json,GateVetter v0.2 unchanged; CNN not retrained; visual review logged after batch prediction.
gatevetter_v0_2_batch_8_manual_review,2026-06-23,codex_visual_review,EPIC_211825860,reject_sanity_high_cnn_high_snr,3,reject_as_noise_or_artifact,negative,possible_future_training_example,Clear negative or EB/variable false positive; possible future training example.,Systematics-dominated raw trend and weak ambiguous folded feature; no missed candidate-like signal.,complete_codex_visual_review,true,false_positive_eb_or_variable,eb_or_variable_gate,0.0,0.0,0.7451095581054688,0.00023679467564025058,0.4825541934382217,,0.16943072488126004,0.34946911726636,,28,4,period_ambiguous,0.001749,29.20719,1.2259032046131324,period_ambiguous,True,no_automatic_period_selection,false,untrusted_period_dependent,no_gatevetter_stage_g_action,gate3_eb_or_variable_risk,true,gate3_eb_or_variable_risk,none,none,gate2_fallback_period_context,"Gate 3 route: EB/variable risk; Gate v0.2 Stage G block: period or alias diagnostics are period-ambiguous; Gate v0.2 Stage G block: trusted period validation unavailable; Gate v0.2 Stage G block: missing diagnostics are not passes (odd_even_depth_ratio,oot_to_depth)",none,plots/k2_batch/gatevetter_v0_2_batch_8/reject_sanity_high_cnn_high_snr/EPIC_211825860/folded_light_curve_best_period.png,plots/k2_batch/gatevetter_v0_2_batch_8/reject_sanity_high_cnn_high_snr/EPIC_211825860/validation_summary.json,GateVetter v0.2 unchanged; CNN not retrained; visual review logged after batch prediction.
gatevetter_v0_2_batch_8_manual_review,2026-06-23,codex_visual_review,EPIC_211499454,reject_sanity_high_cnn_high_snr,4,reject_as_noise_or_artifact,negative,possible_future_training_example,Clear negative or EB/variable false positive; possible future training example.,Low-SNR ambiguous folded dip with no reliable supporting transit family.,complete_codex_visual_review,true,false_positive_eb_or_variable,eb_or_variable_gate,0.0,0.0,0.7390854954719543,0.0002685701701374832,0.632775728972199,,0.20381265932885972,0.3416729739951335,,28,4,period_ambiguous,0.014778,4.14765,1.4710920870420516,period_ambiguous,True,no_automatic_period_selection,false,untrusted_period_dependent,no_gatevetter_stage_g_action,gate3_eb_or_variable_risk,true,gate3_eb_or_variable_risk,none,none,gate2_fallback_period_context,"Gate 3 route: EB/variable risk; Gate v0.2 Stage G block: period or alias diagnostics are period-ambiguous; Gate v0.2 Stage G block: trusted period validation unavailable; Gate v0.2 Stage G block: missing diagnostics are not passes (odd_even_depth_ratio,oot_to_depth)",none,plots/k2_batch/gatevetter_v0_2_batch_8/reject_sanity_high_cnn_high_snr/EPIC_211499454/folded_light_curve_best_period.png,plots/k2_batch/gatevetter_v0_2_batch_8/reject_sanity_high_cnn_high_snr/EPIC_211499454/validation_summary.json,GateVetter v0.2 unchanged; CNN not retrained; visual review logged after batch prediction.
