review_batch,reviewed_at,reviewer,epic_id,source_packet,source_rank,manual_label,manual_label_family,training_eligibility,training_use_note,manual_reason,reason_status,manual_vetted,gatevetter_v0_2_prediction,gatevetter_v0_2_reason,gatevetter_score,candidate_survivor_score,cnn_score,primary_depth,primary_depth_snr,odd_even_depth_ratio,secondary_depth_snr,secondary_to_primary_depth_ratio,oot_to_depth,candidate_period_count,event_family_count,alias_risk,duration_fraction_of_period,best_period_days,transit_duration_hours,period_source,period_ambiguity_flag,period_comparison_status,trusted_period_validation,metric_trust_level,stage_g_action,primary_gate,hard_gate_fired,hard_gates_fired,hold_gates_fired,risk_gates_fired,penalties_or_missing_evidence,rule_trace,score_components,phase_0_folded_path,validation_summary_json_path,notes
gatevetter_v0_2_batch_14_manual_review,2026-06-23,codex_visual_review,EPIC_211890606,top_20_holds,1,variable_or_possible_eb,negative,possible_future_training_example,Clear negative or EB/variable false positive; possible future training example.,Broad EB/variable-like folded morphology with raw modulation; not a clean candidate-like hold.,complete_codex_visual_review,true,excluded_uncertain_hold,gate_blocked_candidate_hold,0.55,0.573824,0.548751950263977,0.0020427541935893467,4.237337817128167,0.946153808251405,-0.44228468819202577,-0.16549555330257232,0.35369918032561426,13,16,low,0.061659,1.82252,2.696995309903285,refreshed_period_search,False,trusted_refreshed_period,true,trusted_period_dependent,no_gatevetter_stage_g_action,gate4_oot_to_depth_ge_0.30,false,none,gate4_oot_to_depth_ge_0.30,none,gate2_fallback_period_context,Gate 4 hold: OOT variability >= 30% of depth,cnn_morphology:0.246938|primary_depth_snr:0.126886|odd_even_support:0.12|oot_cleanliness:0.0|duration_sanity:0.08,plots/k2_batch/gatevetter_v0_2_batch_14/top_20_holds/EPIC_211890606/folded_light_curve_best_period.png,plots/k2_batch/gatevetter_v0_2_batch_14/top_20_holds/EPIC_211890606/validation_summary.json,GateVetter v0.2 unchanged; CNN not retrained; visual review logged after batch prediction.
gatevetter_v0_2_batch_14_manual_review,2026-06-23,codex_visual_review,EPIC_211751400,top_20_holds,2,variable_or_possible_eb,negative,possible_future_training_example,Clear negative or EB/variable false positive; possible future training example.,Period-ambiguous broad phase structure and odd/even unavailable context are variable-like rather than transit-like.,complete_codex_visual_review,true,excluded_uncertain_hold,duration_fraction_ge_0_20_hold,0.05,0.368011,0.7289129495620728,-0.0005864509071991653,-0.7725304039490827,,0.7293645555905,,,30,2,period_ambiguous,0.208731,0.8320321189455167,4.1680968405562435,period_ambiguous,True,no_automatic_period_selection,false,untrusted_period_dependent,no_gatevetter_stage_g_action,gate_v0_2_duration_fraction_ge_0_20,true,gate_v0_2_duration_fraction_ge_0_20,none,none,weak_primary_depth_snr|missing_odd_even_depth_ratio|missing_oot_to_depth,Gate v0.2 hold: duration fraction is greater than or equal to 0.20 and below 0.35,cnn_morphology:0.328011|primary_depth_snr:0.04|odd_even_support:0.0|oot_cleanliness:0.0|duration_sanity:0.0,plots/k2_batch/gatevetter_v0_2_batch_14/top_20_holds/EPIC_211751400/folded_light_curve_best_period.png,plots/k2_batch/gatevetter_v0_2_batch_14/top_20_holds/EPIC_211751400/validation_summary.json,GateVetter v0.2 unchanged; CNN not retrained; visual review logged after batch prediction.
gatevetter_v0_2_batch_14_manual_review,2026-06-23,codex_visual_review,EPIC_211974687,reject_sanity_high_cnn_high_snr,1,false_positive_eb_or_variable,negative,possible_future_training_example,Clear negative or EB/variable false positive; possible future training example.,Strong coherent EB/variable morphology with broad primary/secondary phase structure; reject sanity remains valid.,complete_codex_visual_review,true,false_positive_eb_or_variable,eb_or_variable_gate,0.0,0.0,0.868960976600647,0.017926430006551364,2.4466462779936813,,2.4973324684623113,1.0040616964776359,,30,6,period_ambiguous,0.022781,1.7937810128353582,0.9807250750309319,period_ambiguous,True,no_automatic_period_selection,false,untrusted_period_dependent,no_gatevetter_stage_g_action,gate3_eb_or_variable_risk,true,gate3_eb_or_variable_risk,none,none,gate2_fallback_period_context,"Gate 3 route: EB/variable risk; Gate v0.2 Stage G block: period or alias diagnostics are period-ambiguous; Gate v0.2 Stage G block: trusted period validation unavailable; Gate v0.2 Stage G block: missing diagnostics are not passes (odd_even_depth_ratio,oot_to_depth)",none,plots/k2_batch/gatevetter_v0_2_batch_14/reject_sanity_high_cnn_high_snr/EPIC_211974687/folded_light_curve_best_period.png,plots/k2_batch/gatevetter_v0_2_batch_14/reject_sanity_high_cnn_high_snr/EPIC_211974687/validation_summary.json,GateVetter v0.2 unchanged; CNN not retrained; visual review logged after batch prediction.
gatevetter_v0_2_batch_14_manual_review,2026-06-23,codex_visual_review,EPIC_211927964,reject_sanity_high_cnn_high_snr,2,reject_as_noise_or_artifact,negative,possible_future_training_example,Clear negative or EB/variable false positive; possible future training example.,Systematics-dominated raw trend with nearly flat folded views and no reliable transit recovery.,complete_codex_visual_review,true,false_positive_eb_or_variable,eb_or_variable_gate,0.0,0.0,0.770896315574646,0.00038068730502771597,0.6400598261408745,,0.47780334241506767,0.730362851690772,,26,5,period_ambiguous,0.005274,7.7487,0.98072404693812,period_ambiguous,True,no_automatic_period_selection,false,untrusted_period_dependent,no_gatevetter_stage_g_action,gate3_eb_or_variable_risk,true,gate3_eb_or_variable_risk,none,none,gate2_fallback_period_context,"Gate 3 route: EB/variable risk; Gate v0.2 Stage G block: period or alias diagnostics are period-ambiguous; Gate v0.2 Stage G block: trusted period validation unavailable; Gate v0.2 Stage G block: missing diagnostics are not passes (odd_even_depth_ratio,oot_to_depth)",none,plots/k2_batch/gatevetter_v0_2_batch_14/reject_sanity_high_cnn_high_snr/EPIC_211927964/folded_light_curve_best_period.png,plots/k2_batch/gatevetter_v0_2_batch_14/reject_sanity_high_cnn_high_snr/EPIC_211927964/validation_summary.json,GateVetter v0.2 unchanged; CNN not retrained; visual review logged after batch prediction.
gatevetter_v0_2_batch_14_manual_review,2026-06-23,codex_visual_review,EPIC_212066407,reject_sanity_high_cnn_high_snr,3,false_positive_eb_or_variable,negative,possible_future_training_example,Clear negative or EB/variable false positive; possible future training example.,Low-SNR dip in false-positive context with OOT/secondary concerns; no candidate-like rescue.,complete_codex_visual_review,true,false_positive_eb_or_variable,eb_or_variable_gate,0.0,0.0,0.7210341095924377,0.0001683194756458839,1.7033249898577183,0.8897723637982162,0.7515580775726258,0.425572177652001,0.8374872184689504,17,13,low,0.012422,1.64475,0.4903616181691176,refreshed_period_search,False,trusted_refreshed_period,true,trusted_period_dependent,no_gatevetter_stage_g_action,gate3_eb_or_variable_risk,true,gate3_eb_or_variable_risk,none,none,gate2_fallback_period_context,Gate 3 route: EB/variable risk,none,plots/k2_batch/gatevetter_v0_2_batch_14/reject_sanity_high_cnn_high_snr/EPIC_212066407/folded_light_curve_best_period.png,plots/k2_batch/gatevetter_v0_2_batch_14/reject_sanity_high_cnn_high_snr/EPIC_212066407/validation_summary.json,GateVetter v0.2 unchanged; CNN not retrained; visual review logged after batch prediction.
gatevetter_v0_2_batch_14_manual_review,2026-06-23,codex_visual_review,EPIC_211713182,reject_sanity_high_cnn_high_snr,4,reject_as_noise_or_artifact,negative,possible_future_training_example,Clear negative or EB/variable false positive; possible future training example.,Large raw variability and an isolated sparse dip without reliable repeatable event support.,complete_codex_visual_review,true,false_positive_eb_or_variable,eb_or_variable_gate,0.0,0.0,0.7153921127319336,6.555912129324604e-05,1.1234178618359356,,0.3565888464812352,0.3073647677012386,,32,3,period_ambiguous,0.001646,24.82927788768681,0.9807390533387639,period_ambiguous,True,no_automatic_period_selection,false,untrusted_period_dependent,no_gatevetter_stage_g_action,gate3_eb_or_variable_risk,true,gate3_eb_or_variable_risk,none,none,gate2_fallback_period_context,"Gate 3 route: EB/variable risk; Gate v0.2 Stage G block: period or alias diagnostics are period-ambiguous; Gate v0.2 Stage G block: trusted period validation unavailable; Gate v0.2 Stage G block: missing diagnostics are not passes (odd_even_depth_ratio,oot_to_depth)",none,plots/k2_batch/gatevetter_v0_2_batch_14/reject_sanity_high_cnn_high_snr/EPIC_211713182/folded_light_curve_best_period.png,plots/k2_batch/gatevetter_v0_2_batch_14/reject_sanity_high_cnn_high_snr/EPIC_211713182/validation_summary.json,GateVetter v0.2 unchanged; CNN not retrained; visual review logged after batch prediction.
gatevetter_v0_2_batch_14_manual_review,2026-06-23,codex_visual_review,EPIC_211958946,reject_sanity_high_cnn_high_snr,5,reject_as_noise_or_artifact,negative,possible_future_training_example,Clear negative or EB/variable false positive; possible future training example.,Trend/systematics-dominated packet with flat noisy folded evidence and no missed transit family.,complete_codex_visual_review,true,false_positive_eb_or_variable,eb_or_variable_gate,0.0,0.0,0.7673404812812805,0.000127540061637621,0.4678080861460802,,0.2402231884699852,0.5016592766262429,,31,4,period_ambiguous,0.001774,17.27159,0.7355448162707017,period_ambiguous,True,no_automatic_period_selection,false,untrusted_period_dependent,no_gatevetter_stage_g_action,gate3_eb_or_variable_risk,true,gate3_eb_or_variable_risk,none,none,gate2_fallback_period_context,"Gate 3 route: EB/variable risk; Gate v0.2 Stage G block: period or alias diagnostics are period-ambiguous; Gate v0.2 Stage G block: trusted period validation unavailable; Gate v0.2 Stage G block: missing diagnostics are not passes (odd_even_depth_ratio,oot_to_depth)",none,plots/k2_batch/gatevetter_v0_2_batch_14/reject_sanity_high_cnn_high_snr/EPIC_211958946/folded_light_curve_best_period.png,plots/k2_batch/gatevetter_v0_2_batch_14/reject_sanity_high_cnn_high_snr/EPIC_211958946/validation_summary.json,GateVetter v0.2 unchanged; CNN not retrained; visual review logged after batch prediction.
gatevetter_v0_2_batch_14_manual_review,2026-06-23,codex_visual_review,EPIC_211527790,reject_sanity_high_cnn_high_snr,6,false_positive_eb_or_variable,negative,possible_future_training_example,Clear negative or EB/variable false positive; possible future training example.,Large raw stellar variability and a period-ambiguous narrow feature are EB/variable false-positive context.,complete_codex_visual_review,true,negative_noise_or_artifact,weak_or_incomplete_signal_after_gates,0.35,0.485486,0.8121905326843262,4.180657762797857e-05,2.6360277975273876,,0.0,0.0,,29,3,period_ambiguous,0.000548,37.25207561308835,0.49036814784630955,period_ambiguous,True,no_automatic_period_selection,false,untrusted_period_dependent,no_gatevetter_stage_g_action,gate6_weak_or_incomplete_signal,false,none,none,none,gate2_fallback_period_context|gate4_oot_to_depth_missing|weak_primary_depth_snr|missing_odd_even_depth_ratio|missing_oot_to_depth,"Gates 1-5 passed; candidate survivor scoring applied; Gate v0.2 Stage G block: period or alias diagnostics are period-ambiguous; Gate v0.2 Stage G block: trusted period validation unavailable; Gate v0.2 Stage G block: missing diagnostics are not passes (odd_even_depth_ratio,oot_to_depth)",cnn_morphology:0.365486|primary_depth_snr:0.04|odd_even_support:0.0|oot_cleanliness:0.0|duration_sanity:0.08,plots/k2_batch/gatevetter_v0_2_batch_14/reject_sanity_high_cnn_high_snr/EPIC_211527790/folded_light_curve_best_period.png,plots/k2_batch/gatevetter_v0_2_batch_14/reject_sanity_high_cnn_high_snr/EPIC_211527790/validation_summary.json,GateVetter v0.2 unchanged; CNN not retrained; visual review logged after batch prediction.
gatevetter_v0_2_batch_14_manual_review,2026-06-23,codex_visual_review,EPIC_211949473,reject_sanity_high_cnn_high_snr,7,reject_as_noise_or_artifact,negative,possible_future_training_example,Clear negative or EB/variable false positive; possible future training example.,Noisy period-ambiguous folded feature with weak event-stack support; reject remains valid.,complete_codex_visual_review,true,negative_noise_or_artifact,weak_or_incomplete_signal_after_gates,0.35,0.47986,0.7996895909309387,0.0003247464567183167,0.6121846614828871,,-0.07096178931288318,-0.11509905383365389,,30,4,period_ambiguous,0.003731,8.21353,0.7355401809909372,period_ambiguous,True,no_automatic_period_selection,false,untrusted_period_dependent,no_gatevetter_stage_g_action,gate6_weak_or_incomplete_signal,false,none,none,none,gate2_fallback_period_context|gate4_oot_to_depth_missing|weak_primary_depth_snr|missing_odd_even_depth_ratio|missing_oot_to_depth,"Gates 1-5 passed; candidate survivor scoring applied; Gate v0.2 Stage G block: period or alias diagnostics are period-ambiguous; Gate v0.2 Stage G block: trusted period validation unavailable; Gate v0.2 Stage G block: missing diagnostics are not passes (odd_even_depth_ratio,oot_to_depth)",cnn_morphology:0.35986|primary_depth_snr:0.04|odd_even_support:0.0|oot_cleanliness:0.0|duration_sanity:0.08,plots/k2_batch/gatevetter_v0_2_batch_14/reject_sanity_high_cnn_high_snr/EPIC_211949473/folded_light_curve_best_period.png,plots/k2_batch/gatevetter_v0_2_batch_14/reject_sanity_high_cnn_high_snr/EPIC_211949473/validation_summary.json,GateVetter v0.2 unchanged; CNN not retrained; visual review logged after batch prediction.
gatevetter_v0_2_batch_14_manual_review,2026-06-23,codex_visual_review,EPIC_211376339,reject_sanity_high_cnn_high_snr,8,reject_as_noise_or_artifact,negative,possible_future_training_example,Clear negative or EB/variable false positive; possible future training example.,Weak flat/noisy period-ambiguous packet with no coherent candidate-like signal.,complete_codex_visual_review,true,negative_noise_or_artifact,weak_or_incomplete_signal_after_gates,0.35,0.45966,0.7548007369041443,4.928766297168652e-05,0.6107397941807448,,-0.5958080915634495,-0.9977313665067329,,26,3,period_ambiguous,0.02214,0.9228345914383601,0.4903625068254768,period_ambiguous,True,no_automatic_period_selection,false,untrusted_period_dependent,no_gatevetter_stage_g_action,gate6_weak_or_incomplete_signal,false,none,none,none,gate2_fallback_period_context|gate4_oot_to_depth_missing|weak_primary_depth_snr|missing_odd_even_depth_ratio|missing_oot_to_depth,"Gates 1-5 passed; candidate survivor scoring applied; Gate v0.2 Stage G block: period or alias diagnostics are period-ambiguous; Gate v0.2 Stage G block: trusted period validation unavailable; Gate v0.2 Stage G block: missing diagnostics are not passes (odd_even_depth_ratio,oot_to_depth)",cnn_morphology:0.33966|primary_depth_snr:0.04|odd_even_support:0.0|oot_cleanliness:0.0|duration_sanity:0.08,plots/k2_batch/gatevetter_v0_2_batch_14/reject_sanity_high_cnn_high_snr/EPIC_211376339/folded_light_curve_best_period.png,plots/k2_batch/gatevetter_v0_2_batch_14/reject_sanity_high_cnn_high_snr/EPIC_211376339/validation_summary.json,GateVetter v0.2 unchanged; CNN not retrained; visual review logged after batch prediction.
