review_batch,reviewed_at,reviewer,epic_id,source_packet,source_rank,manual_label,manual_label_family,training_eligibility,training_use_note,manual_reason,reason_status,manual_vetted,gatevetter_v0_2_prediction,gatevetter_v0_2_reason,gatevetter_score,candidate_survivor_score,cnn_score,primary_depth,primary_depth_snr,odd_even_depth_ratio,secondary_depth_snr,secondary_to_primary_depth_ratio,oot_to_depth,candidate_period_count,event_family_count,alias_risk,duration_fraction_of_period,best_period_days,transit_duration_hours,period_source,period_ambiguity_flag,period_comparison_status,trusted_period_validation,metric_trust_level,stage_g_action,primary_gate,hard_gate_fired,hard_gates_fired,hold_gates_fired,risk_gates_fired,penalties_or_missing_evidence,rule_trace,score_components,phase_0_folded_path,validation_summary_json_path,notes
gatevetter_v0_2_batch_7_manual_review,2026-06-22,codex_visual_review,EPIC_211959909,top_20_holds,1,uncertain_hold_positive,hold,exclude_for_now,Do not use hold for training yet.,"Repeatable transit-like dip is visible at the trusted refreshed period, but raw variability, OOT variability, and weak primary SNR keep it as a positive hold only.",complete_codex_visual_review,true,excluded_uncertain_hold,gate_blocked_candidate_hold,0.55,0.559071,0.7090475559234619,0.00021444351166166609,1.770029155350045,0.9013999607307065,0.0,0.0,0.607799282001473,14,15,moderate,0.050562,4.84911,5.884313808521256,refreshed_period_search,False,trusted_refreshed_period,true,trusted_period_dependent,no_gatevetter_stage_g_action,gate4_oot_to_depth_ge_0.50,false,none,gate4_oot_to_depth_ge_0.50,none,gate2_fallback_period_context|weak_primary_depth_snr,Gate 4 hold/reject block: OOT variability >= 50% of depth,cnn_morphology:0.319071|primary_depth_snr:0.04|odd_even_support:0.12|oot_cleanliness:0.0|duration_sanity:0.08,plots/k2_batch/gatevetter_v0_2_batch_7/top_20_holds/EPIC_211959909/folded_light_curve_best_period.png,plots/k2_batch/gatevetter_v0_2_batch_7/top_20_holds/EPIC_211959909/validation_summary.json,GateVetter v0.2 unchanged; CNN not retrained; visual review logged after batch prediction.
gatevetter_v0_2_batch_7_manual_review,2026-06-22,codex_visual_review,EPIC_211769243,top_20_holds,2,variable_or_possible_eb,negative,possible_future_training_example,Clear negative or EB/variable false positive; possible future training example.,Strong coherent stellar variability and period ambiguity dominate; the narrow folded feature is not clean candidate-like evidence.,complete_codex_visual_review,true,excluded_uncertain_hold,incomplete_or_uncertain_candidate_evidence,0.516774,0.516774,0.6774837970733643,2.887257185923975e-05,7.327026836423819,,,0.0,,21,5,period_ambiguous,0.000594,34.416011587460694,0.4903633755748152,period_ambiguous,True,no_automatic_period_selection,false,untrusted_period_dependent,no_gatevetter_stage_g_action,gate6_conservative_hold,false,none,none,none,gate2_fallback_period_context|gate4_oot_to_depth_missing|missing_odd_even_depth_ratio|missing_oot_to_depth,"Gates 1-5 passed; candidate survivor scoring applied; Gate v0.2 Stage G block: period or alias diagnostics are period-ambiguous; Gate v0.2 Stage G block: trusted period validation unavailable; Gate v0.2 Stage G block: missing diagnostics are not passes (odd_even_depth_ratio,secondary_depth_snr,oot_to_depth)",cnn_morphology:0.304868|primary_depth_snr:0.131906|odd_even_support:0.0|oot_cleanliness:0.0|duration_sanity:0.08,plots/k2_batch/gatevetter_v0_2_batch_7/top_20_holds/EPIC_211769243/folded_light_curve_best_period.png,plots/k2_batch/gatevetter_v0_2_batch_7/top_20_holds/EPIC_211769243/validation_summary.json,GateVetter v0.2 unchanged; CNN not retrained; visual review logged after batch prediction.
gatevetter_v0_2_batch_7_manual_review,2026-06-22,codex_visual_review,EPIC_200008977,top_20_holds,3,reject_as_noise_or_artifact,negative,possible_future_training_example,Clear negative or EB/variable false positive; possible future training example.,Sparse noisy events and inconsistent event-stack support do not show a reliable repeatable transit signal.,complete_codex_visual_review,true,excluded_uncertain_hold,gate_blocked_candidate_hold,0.515755,0.515755,0.7461224794387817,0.2975496041555501,0.14207122773460876,0.6556387738445453,0.026982172487658263,0.19212428765462716,3.9037779419150627,25,3,low,0.000716,28.52275325957453,0.49036238930420883,saved_best_period,False,trusted_saved_period,true,trusted_period_dependent,no_gatevetter_stage_g_action,gate3_odd_even_ratio_le_0.75,false,none,gate3_odd_even_ratio_le_0.75|gate4_oot_to_depth_ge_0.50,none,weak_primary_depth_snr,Gate 3 hold: odd/even ratio <= 0.75; Gate 4 hold/reject block: OOT variability >= 50% of depth,cnn_morphology:0.335755|primary_depth_snr:0.04|odd_even_support:0.06|oot_cleanliness:0.0|duration_sanity:0.08,plots/k2_batch/gatevetter_v0_2_batch_7/top_20_holds/EPIC_200008977/folded_light_curve_best_period.png,plots/k2_batch/gatevetter_v0_2_batch_7/top_20_holds/EPIC_200008977/validation_summary.json,GateVetter v0.2 unchanged; CNN not retrained; visual review logged after batch prediction.
gatevetter_v0_2_batch_7_manual_review,2026-06-22,codex_visual_review,EPIC_211980815,top_20_holds,4,variable_or_possible_eb,negative,possible_future_training_example,Clear negative or EB/variable false positive; possible future training example.,Coherent long-period variability with period ambiguity and only a tiny folded dip; not a planet-candidate hold.,complete_codex_visual_review,true,excluded_uncertain_hold,incomplete_or_uncertain_candidate_evidence,0.510811,0.510811,0.6702978610992432,0.00025009171663070706,5.647681292796993,,0.0,0.0,,17,12,period_ambiguous,0.001825,11.19654,0.4903660300187748,period_ambiguous,True,no_automatic_period_selection,false,untrusted_period_dependent,no_gatevetter_stage_g_action,gate6_conservative_hold,false,none,none,none,gate2_fallback_period_context|gate4_oot_to_depth_missing|missing_odd_even_depth_ratio|missing_oot_to_depth,"Gates 1-5 passed; candidate survivor scoring applied; Gate v0.2 Stage G block: period or alias diagnostics are period-ambiguous; Gate v0.2 Stage G block: trusted period validation unavailable; Gate v0.2 Stage G block: missing diagnostics are not passes (odd_even_depth_ratio,oot_to_depth)",cnn_morphology:0.301634|primary_depth_snr:0.129177|odd_even_support:0.0|oot_cleanliness:0.0|duration_sanity:0.08,plots/k2_batch/gatevetter_v0_2_batch_7/top_20_holds/EPIC_211980815/folded_light_curve_best_period.png,plots/k2_batch/gatevetter_v0_2_batch_7/top_20_holds/EPIC_211980815/validation_summary.json,GateVetter v0.2 unchanged; CNN not retrained; visual review logged after batch prediction.
gatevetter_v0_2_batch_7_manual_review,2026-06-22,codex_visual_review,EPIC_211485234,top_20_holds,5,variable_or_possible_eb,negative,possible_future_training_example,Clear negative or EB/variable false positive; possible future training example.,"Large sinusoidal variability, period ambiguity, and secondary/phase structure outweigh the primary-dip evidence.",complete_codex_visual_review,true,excluded_uncertain_hold,incomplete_or_uncertain_candidate_evidence,0.509685,0.509685,0.6702479124069214,0.0006159759592352376,4.968130299882084,,0.0,0.0,,25,5,period_ambiguous,0.003086,6.61986,0.4903645603917528,period_ambiguous,True,no_automatic_period_selection,false,untrusted_period_dependent,no_gatevetter_stage_g_action,gate6_conservative_hold,false,none,none,none,gate2_fallback_period_context|gate4_oot_to_depth_missing|missing_odd_even_depth_ratio|missing_oot_to_depth,"Gates 1-5 passed; candidate survivor scoring applied; Gate v0.2 Stage G block: period or alias diagnostics are period-ambiguous; Gate v0.2 Stage G block: trusted period validation unavailable; Gate v0.2 Stage G block: missing diagnostics are not passes (odd_even_depth_ratio,oot_to_depth)",cnn_morphology:0.301612|primary_depth_snr:0.128073|odd_even_support:0.0|oot_cleanliness:0.0|duration_sanity:0.08,plots/k2_batch/gatevetter_v0_2_batch_7/top_20_holds/EPIC_211485234/folded_light_curve_best_period.png,plots/k2_batch/gatevetter_v0_2_batch_7/top_20_holds/EPIC_211485234/validation_summary.json,GateVetter v0.2 unchanged; CNN not retrained; visual review logged after batch prediction.
gatevetter_v0_2_batch_7_manual_review,2026-06-22,codex_visual_review,EPIC_211811904,top_20_holds,6,variable_or_possible_eb,negative,possible_future_training_example,Clear negative or EB/variable false positive; possible future training example.,Strong variable-star morphology with period ambiguity and weak transit isolation; exclude from candidate queue.,complete_codex_visual_review,true,excluded_uncertain_hold,incomplete_or_uncertain_candidate_evidence,0.502954,0.502954,0.6565333604812622,0.00016552030199695755,4.624127258244515,,0.0,0.0,,29,5,period_ambiguous,0.004227,9.666973828490839,0.9807207931880833,period_ambiguous,True,no_automatic_period_selection,false,untrusted_period_dependent,no_gatevetter_stage_g_action,gate6_conservative_hold,false,none,none,none,gate2_fallback_period_context|gate4_oot_to_depth_missing|missing_odd_even_depth_ratio|missing_oot_to_depth,"Gates 1-5 passed; candidate survivor scoring applied; Gate v0.2 Stage G block: period or alias diagnostics are period-ambiguous; Gate v0.2 Stage G block: trusted period validation unavailable; Gate v0.2 Stage G block: missing diagnostics are not passes (odd_even_depth_ratio,oot_to_depth)",cnn_morphology:0.29544|primary_depth_snr:0.127514|odd_even_support:0.0|oot_cleanliness:0.0|duration_sanity:0.08,plots/k2_batch/gatevetter_v0_2_batch_7/top_20_holds/EPIC_211811904/folded_light_curve_best_period.png,plots/k2_batch/gatevetter_v0_2_batch_7/top_20_holds/EPIC_211811904/validation_summary.json,GateVetter v0.2 unchanged; CNN not retrained; visual review logged after batch prediction.
gatevetter_v0_2_batch_7_manual_review,2026-06-22,codex_visual_review,EPIC_211421801,top_20_holds,7,variable_or_possible_eb,negative,possible_future_training_example,Clear negative or EB/variable false positive; possible future training example.,Broad EB/variable-like folded morphology and high OOT-to-depth keep this out of candidate-like promotion.,complete_codex_visual_review,true,excluded_uncertain_hold,gate_blocked_candidate_hold,0.499446,0.499446,0.5765455961227417,0.00318845046385563,3.0403082903789618,0.9005631518110161,1.0274810905770824,0.10804099639016904,0.5412481018294314,16,16,moderate,0.065715,3.57554,5.639157348778098,refreshed_period_search,False,trusted_refreshed_period,true,trusted_period_dependent,no_gatevetter_stage_g_action,gate4_oot_to_depth_ge_0.50,false,none,gate4_oot_to_depth_ge_0.50,none,gate2_fallback_period_context|weak_primary_depth_snr,Gate 4 hold/reject block: OOT variability >= 50% of depth,cnn_morphology:0.259446|primary_depth_snr:0.04|odd_even_support:0.12|oot_cleanliness:0.0|duration_sanity:0.08,plots/k2_batch/gatevetter_v0_2_batch_7/top_20_holds/EPIC_211421801/folded_light_curve_best_period.png,plots/k2_batch/gatevetter_v0_2_batch_7/top_20_holds/EPIC_211421801/validation_summary.json,GateVetter v0.2 unchanged; CNN not retrained; visual review logged after batch prediction.
gatevetter_v0_2_batch_7_manual_review,2026-06-22,codex_visual_review,EPIC_211799289,top_20_holds,8,variable_or_possible_eb,negative,possible_future_training_example,Clear negative or EB/variable false positive; possible future training example.,Broad variable/EB-like phased structure with OOT variability; not a clean transit candidate.,complete_codex_visual_review,true,excluded_uncertain_hold,gate_blocked_candidate_hold,0.449928,0.449928,0.5998400449752808,0.005602343040755076,3.6337263834564344,0.7469050602978896,-1.2247901722820116,-0.5776202269616608,0.5618096888531324,18,10,moderate,0.09396,1.522155,3.432537062064511,refreshed_period_search,False,trusted_refreshed_period,true,trusted_period_dependent,no_gatevetter_stage_g_action,gate3_odd_even_ratio_le_0.75,false,none,gate3_odd_even_ratio_le_0.75|gate4_oot_to_depth_ge_0.50,none,gate2_fallback_period_context|weak_primary_depth_snr,Gate 3 hold: odd/even ratio <= 0.75; Gate 4 hold/reject block: OOT variability >= 50% of depth,cnn_morphology:0.269928|primary_depth_snr:0.04|odd_even_support:0.06|oot_cleanliness:0.0|duration_sanity:0.08,plots/k2_batch/gatevetter_v0_2_batch_7/top_20_holds/EPIC_211799289/folded_light_curve_best_period.png,plots/k2_batch/gatevetter_v0_2_batch_7/top_20_holds/EPIC_211799289/validation_summary.json,GateVetter v0.2 unchanged; CNN not retrained; visual review logged after batch prediction.
gatevetter_v0_2_batch_7_manual_review,2026-06-22,codex_visual_review,EPIC_211804680,reject_sanity_high_cnn_high_snr,1,reject_as_noise_or_artifact,negative,possible_future_training_example,Clear negative or EB/variable false positive; possible future training example.,Systematics-dominated raw trend and weak ambiguous folded feature; reject sanity remains valid.,complete_codex_visual_review,true,false_positive_eb_or_variable,eb_or_variable_gate,0.0,0.0,0.8387136459350586,0.0003347424468895799,0.7743913487867308,,0.39662063285831245,0.5158446786968104,,31,4,period_ambiguous,0.003824,5.34292,0.49036280717700603,period_ambiguous,True,no_automatic_period_selection,false,untrusted_period_dependent,no_gatevetter_stage_g_action,gate3_eb_or_variable_risk,true,gate3_eb_or_variable_risk,none,none,gate2_fallback_period_context,"Gate 3 route: EB/variable risk; Gate v0.2 Stage G block: period or alias diagnostics are period-ambiguous; Gate v0.2 Stage G block: trusted period validation unavailable; Gate v0.2 Stage G block: missing diagnostics are not passes (odd_even_depth_ratio,oot_to_depth)",none,plots/k2_batch/gatevetter_v0_2_batch_7/reject_sanity_high_cnn_high_snr/EPIC_211804680/folded_light_curve_best_period.png,plots/k2_batch/gatevetter_v0_2_batch_7/reject_sanity_high_cnn_high_snr/EPIC_211804680/validation_summary.json,GateVetter v0.2 unchanged; CNN not retrained; visual review logged after batch prediction.
gatevetter_v0_2_batch_7_manual_review,2026-06-22,codex_visual_review,EPIC_211584718,reject_sanity_high_cnn_high_snr,2,reject_as_noise_or_artifact,negative,possible_future_training_example,Clear negative or EB/variable false positive; possible future training example.,Noisy period-ambiguous folded feature without reliable event-stack support.,complete_codex_visual_review,true,false_positive_eb_or_variable,eb_or_variable_gate,0.0,0.0,0.833813488483429,0.00037233907734623983,0.7394534749142662,,0.18972415524971667,0.26095048605525095,,31,2,period_ambiguous,0.006896,17.776161731402343,2.942197763157308,period_ambiguous,True,no_automatic_period_selection,false,untrusted_period_dependent,no_gatevetter_stage_g_action,gate3_eb_or_variable_risk,true,gate3_eb_or_variable_risk,none,none,gate2_fallback_period_context,"Gate 3 route: EB/variable risk; Gate v0.2 Stage G block: period or alias diagnostics are period-ambiguous; Gate v0.2 Stage G block: trusted period validation unavailable; Gate v0.2 Stage G block: missing diagnostics are not passes (odd_even_depth_ratio,oot_to_depth)",none,plots/k2_batch/gatevetter_v0_2_batch_7/reject_sanity_high_cnn_high_snr/EPIC_211584718/folded_light_curve_best_period.png,plots/k2_batch/gatevetter_v0_2_batch_7/reject_sanity_high_cnn_high_snr/EPIC_211584718/validation_summary.json,GateVetter v0.2 unchanged; CNN not retrained; visual review logged after batch prediction.
