review_batch,reviewed_at,reviewer,epic_id,source_packet,source_rank,manual_label,manual_label_family,training_eligibility,training_use_note,manual_reason,reason_status,manual_vetted,gatevetter_v0_2_prediction,gatevetter_v0_2_reason,gatevetter_score,candidate_survivor_score,cnn_score,primary_depth,primary_depth_snr,odd_even_depth_ratio,secondary_depth_snr,secondary_to_primary_depth_ratio,oot_to_depth,candidate_period_count,event_family_count,alias_risk,duration_fraction_of_period,best_period_days,transit_duration_hours,period_source,period_ambiguity_flag,period_comparison_status,trusted_period_validation,metric_trust_level,stage_g_action,primary_gate,hard_gate_fired,hard_gates_fired,hold_gates_fired,risk_gates_fired,penalties_or_missing_evidence,rule_trace,score_components,phase_0_folded_path,validation_summary_json_path,notes
gatevetter_v0_2_batch_4_manual_review,2026-06-22,codex_visual_review,EPIC_211624954,top_20_holds,1,uncertain_hold_positive,hold,exclude_for_now,Do not use hold for training yet.,"Plausible transit-like folded dip with trusted refreshed period, but conservative hold remains appropriate because evidence is not Stage-G clean.",complete_codex_visual_review,true,excluded_uncertain_hold,incomplete_or_uncertain_candidate_evidence,0.6,0.746833,0.7979992032051086,0.0005248625491431347,4.758680827173873,0.9849944811416169,-0.5178397710137687,-0.27099991817628183,0.2679599086531153,13,16,moderate,0.053097,1.53921,1.9614640710060467,refreshed_period_search,False,trusted_refreshed_period,true,trusted_period_dependent,no_gatevetter_stage_g_action,gate6_conservative_hold,false,none,none,none,gate2_fallback_period_context,Gates 1-5 passed; candidate survivor scoring applied,cnn_morphology:0.3591|primary_depth_snr:0.127733|odd_even_support:0.12|oot_cleanliness:0.06|duration_sanity:0.08,plots/k2_batch/gatevetter_v0_2_batch_4/top_20_holds/EPIC_211624954/folded_light_curve_best_period.png,plots/k2_batch/gatevetter_v0_2_batch_4/top_20_holds/EPIC_211624954/validation_summary.json,GateVetter v0.2 unchanged; CNN not retrained; visual review logged after batch prediction.
gatevetter_v0_2_batch_4_manual_review,2026-06-22,codex_visual_review,EPIC_211524158,top_20_holds,2,variable_or_possible_eb,negative,possible_future_training_example,Clear negative or EB/variable false positive; possible future training example.,"Strong raw variability, OOT variability hold, and secondary/phase structure are more consistent with variable or EB contamination than a clean planet candidate.",complete_codex_visual_review,true,excluded_uncertain_hold,gate_blocked_candidate_hold,0.55,0.568849,0.651032567024231,0.0013559680295298637,9.774464346272836,0.8438626560660321,-1.3143426338254471,-0.16574322832915012,0.42489844747304517,19,15,low,0.010267,3.98009,0.9807227699202481,refreshed_period_search,False,trusted_refreshed_period,true,trusted_period_dependent,no_gatevetter_stage_g_action,gate4_oot_to_depth_ge_0.30,false,none,gate4_oot_to_depth_ge_0.30,none,gate2_fallback_period_context,Gate 4 hold: OOT variability >= 30% of depth,cnn_morphology:0.292965|primary_depth_snr:0.135884|odd_even_support:0.06|oot_cleanliness:0.0|duration_sanity:0.08,plots/k2_batch/gatevetter_v0_2_batch_4/top_20_holds/EPIC_211524158/folded_light_curve_best_period.png,plots/k2_batch/gatevetter_v0_2_batch_4/top_20_holds/EPIC_211524158/validation_summary.json,GateVetter v0.2 unchanged; CNN not retrained; visual review logged after batch prediction.
gatevetter_v0_2_batch_4_manual_review,2026-06-22,codex_visual_review,EPIC_211687388,top_20_holds,3,uncertain_hold_positive,hold,exclude_for_now,Do not use hold for training yet.,"Sharp transit-like event with good CNN support, but odd/even hold and remaining variability keep it as a positive hold rather than candidate-like promotion.",complete_codex_visual_review,true,excluded_uncertain_hold,gate_blocked_candidate_hold,0.55,0.745433,0.8278518915176392,0.00035004065288668507,7.938532293634828,0.7239831552614334,0.0,0.0,0.1384341265086153,16,10,low,0.002539,12.07106,0.7355416049540496,refreshed_period_search,False,trusted_refreshed_period,true,trusted_period_dependent,no_gatevetter_stage_g_action,gate3_odd_even_ratio_le_0.75,false,none,gate3_odd_even_ratio_le_0.75,none,gate2_fallback_period_context,Gate 3 hold: odd/even ratio <= 0.75,cnn_morphology:0.372533|primary_depth_snr:0.1329|odd_even_support:0.06|oot_cleanliness:0.1|duration_sanity:0.08,plots/k2_batch/gatevetter_v0_2_batch_4/top_20_holds/EPIC_211687388/folded_light_curve_best_period.png,plots/k2_batch/gatevetter_v0_2_batch_4/top_20_holds/EPIC_211687388/validation_summary.json,GateVetter v0.2 unchanged; CNN not retrained; visual review logged after batch prediction.
gatevetter_v0_2_batch_4_manual_review,2026-06-22,codex_visual_review,EPIC_212017960,top_20_holds,4,low_priority_negative,negative,possible_future_training_example,Clear negative or EB/variable false positive; possible future training example.,Low primary SNR with odd/even and OOT hold gates; visual evidence is not candidate-like enough to keep as a positive hold.,complete_codex_visual_review,true,excluded_uncertain_hold,gate_blocked_candidate_hold,0.480338,0.480338,0.6674181818962097,0.0005966848462111707,2.715831857801009,0.6719289894922877,0.07296983255087333,0.022524633195102402,0.4622531473488113,16,17,moderate,0.045249,2.70925,2.942190038622355,refreshed_period_search,False,trusted_refreshed_period,true,trusted_period_dependent,no_gatevetter_stage_g_action,gate3_odd_even_ratio_le_0.75,false,none,gate3_odd_even_ratio_le_0.75|gate4_oot_to_depth_ge_0.30,none,gate2_fallback_period_context|weak_primary_depth_snr,Gate 3 hold: odd/even ratio <= 0.75; Gate 4 hold: OOT variability >= 30% of depth,cnn_morphology:0.300338|primary_depth_snr:0.04|odd_even_support:0.06|oot_cleanliness:0.0|duration_sanity:0.08,plots/k2_batch/gatevetter_v0_2_batch_4/top_20_holds/EPIC_212017960/folded_light_curve_best_period.png,plots/k2_batch/gatevetter_v0_2_batch_4/top_20_holds/EPIC_212017960/validation_summary.json,GateVetter v0.2 unchanged; CNN not retrained; visual review logged after batch prediction.
gatevetter_v0_2_batch_4_manual_review,2026-06-22,codex_visual_review,EPIC_211958260,top_20_holds,5,variable_or_possible_eb,negative,possible_future_training_example,Clear negative or EB/variable false positive; possible future training example.,High OOT-to-depth with missing key diagnostics and strong structured variability; treat as variable or possible EB.,complete_codex_visual_review,true,excluded_uncertain_hold,gate_blocked_candidate_hold,0.475363,0.475363,0.6119179725646973,0.0002026285570170261,,0.9694195733582118,,0.0,1.0430820293456862,19,9,low,0.008584,9.52114,1.9614389867638224,refreshed_period_search,False,trusted_refreshed_period,true,trusted_period_dependent,no_gatevetter_stage_g_action,gate4_oot_to_depth_ge_0.50,false,none,gate4_oot_to_depth_ge_0.50,none,gate2_fallback_period_context|missing_primary_depth_snr,"Gate 4 hold/reject block: OOT variability >= 50% of depth; Gate v0.2 Stage G block: missing diagnostics are not passes (primary_depth_snr,secondary_depth_snr)",cnn_morphology:0.275363|primary_depth_snr:0.0|odd_even_support:0.12|oot_cleanliness:0.0|duration_sanity:0.08,plots/k2_batch/gatevetter_v0_2_batch_4/top_20_holds/EPIC_211958260/folded_light_curve_best_period.png,plots/k2_batch/gatevetter_v0_2_batch_4/top_20_holds/EPIC_211958260/validation_summary.json,GateVetter v0.2 unchanged; CNN not retrained; visual review logged after batch prediction.
gatevetter_v0_2_batch_4_manual_review,2026-06-22,codex_visual_review,EPIC_211480475,reject_sanity_high_cnn_high_snr,1,false_positive_eb_or_variable,negative,possible_future_training_example,Clear negative or EB/variable false positive; possible future training example.,Large coherent stellar/EB-like modulation and deep phase structure; no missed planet-like reject.,complete_codex_visual_review,true,false_positive_eb_or_variable,eb_or_variable_gate,0.0,0.0,0.9589287042617798,0.09449576270844617,3.3725595814879097,0.9488647360272298,0.6677963653775947,0.35969979826426823,0.8686331735205884,13,36,low,0.035088,0.5823,0.49036063198582086,refreshed_period_search,False,trusted_refreshed_period,true,trusted_period_dependent,no_gatevetter_stage_g_action,gate3_eb_or_variable_risk,true,gate3_eb_or_variable_risk,none,none,gate2_fallback_period_context,Gate 3 route: EB/variable risk,none,plots/k2_batch/gatevetter_v0_2_batch_4/reject_sanity_high_cnn_high_snr/EPIC_211480475/folded_light_curve_best_period.png,plots/k2_batch/gatevetter_v0_2_batch_4/reject_sanity_high_cnn_high_snr/EPIC_211480475/validation_summary.json,GateVetter v0.2 unchanged; CNN not retrained; visual review logged after batch prediction.
gatevetter_v0_2_batch_4_manual_review,2026-06-22,codex_visual_review,EPIC_211992776,reject_sanity_high_cnn_high_snr,2,variable_or_possible_eb,negative,possible_future_training_example,Clear negative or EB/variable false positive; possible future training example.,Weak shallow folded feature on structured variability with EB/variable gate context; no candidate-like recovery.,complete_codex_visual_review,true,false_positive_eb_or_variable,eb_or_variable_gate,0.0,0.0,0.8277655839920044,0.0002704306317588556,1.1081177293127393,0.6038736396419891,-1.6646949926633698,-1.2535876657641336,0.7244382532584864,29,6,moderate,0.069164,1.181635,1.9614474662812413,refreshed_period_search,False,trusted_refreshed_period,true,trusted_period_dependent,no_gatevetter_stage_g_action,gate3_eb_or_variable_risk,true,gate3_eb_or_variable_risk,none,none,gate2_fallback_period_context,Gate 3 route: EB/variable risk,none,plots/k2_batch/gatevetter_v0_2_batch_4/reject_sanity_high_cnn_high_snr/EPIC_211992776/folded_light_curve_best_period.png,plots/k2_batch/gatevetter_v0_2_batch_4/reject_sanity_high_cnn_high_snr/EPIC_211992776/validation_summary.json,GateVetter v0.2 unchanged; CNN not retrained; visual review logged after batch prediction.
gatevetter_v0_2_batch_4_manual_review,2026-06-22,codex_visual_review,EPIC_211719484,reject_sanity_high_cnn_high_snr,3,false_positive_eb_or_variable,negative,possible_future_training_example,Clear negative or EB/variable false positive; possible future training example.,Period-ambiguous EB-like morphology with secondary/shape concerns; reject remains valid.,complete_codex_visual_review,true,false_positive_eb_or_variable,eb_or_variable_gate,0.0,0.0,0.9927183389663696,0.00016091585001420938,0.3579617441127724,,0.9454255329571933,4.2968399743512435,,25,5,period_ambiguous,0.084897,0.7219962415640329,1.4710819770698425,period_ambiguous,True,no_automatic_period_selection,false,untrusted_period_dependent,no_gatevetter_stage_g_action,gate3_eb_or_variable_risk,true,gate3_eb_or_variable_risk,none,none,gate2_fallback_period_context,"Gate 3 route: EB/variable risk; Gate v0.2 Stage G block: period or alias diagnostics are period-ambiguous; Gate v0.2 Stage G block: trusted period validation unavailable; Gate v0.2 Stage G block: missing diagnostics are not passes (odd_even_depth_ratio,oot_to_depth)",none,plots/k2_batch/gatevetter_v0_2_batch_4/reject_sanity_high_cnn_high_snr/EPIC_211719484/folded_light_curve_best_period.png,plots/k2_batch/gatevetter_v0_2_batch_4/reject_sanity_high_cnn_high_snr/EPIC_211719484/validation_summary.json,GateVetter v0.2 unchanged; CNN not retrained; visual review logged after batch prediction.
gatevetter_v0_2_batch_4_manual_review,2026-06-22,codex_visual_review,EPIC_211944122,reject_sanity_high_cnn_high_snr,4,reject_as_noise_or_artifact,negative,possible_future_training_example,Clear negative or EB/variable false positive; possible future training example.,"No coherent transit-like signal in folded, zoom, or event-stack views; reject remains valid.",complete_codex_visual_review,true,false_positive_eb_or_variable,eb_or_variable_gate,0.0,0.0,0.8382551670074463,0.00031489424357922235,0.6458440745348205,,0.21907505213533832,0.3454163396687799,,29,4,period_ambiguous,0.014851,2.7516621285766365,0.9807256897911409,period_ambiguous,True,no_automatic_period_selection,false,untrusted_period_dependent,no_gatevetter_stage_g_action,gate3_eb_or_variable_risk,true,gate3_eb_or_variable_risk,none,none,gate2_fallback_period_context,"Gate 3 route: EB/variable risk; Gate v0.2 Stage G block: period or alias diagnostics are period-ambiguous; Gate v0.2 Stage G block: trusted period validation unavailable; Gate v0.2 Stage G block: missing diagnostics are not passes (odd_even_depth_ratio,oot_to_depth)",none,plots/k2_batch/gatevetter_v0_2_batch_4/reject_sanity_high_cnn_high_snr/EPIC_211944122/folded_light_curve_best_period.png,plots/k2_batch/gatevetter_v0_2_batch_4/reject_sanity_high_cnn_high_snr/EPIC_211944122/validation_summary.json,GateVetter v0.2 unchanged; CNN not retrained; visual review logged after batch prediction.
gatevetter_v0_2_batch_4_manual_review,2026-06-22,codex_visual_review,EPIC_211705299,reject_sanity_high_cnn_high_snr,5,reject_as_noise_or_artifact,negative,possible_future_training_example,Clear negative or EB/variable false positive; possible future training example.,No reliable transit-like family; period ambiguity and noisy folded structure support reject.,complete_codex_visual_review,true,false_positive_eb_or_variable,eb_or_variable_gate,0.0,0.0,0.8378925323486328,0.00029681221049998596,0.5940696521481112,,0.6792213892489084,1.1306165070243093,,29,5,period_ambiguous,0.001763,11.588097084933692,0.49036218831315603,period_ambiguous,True,no_automatic_period_selection,false,untrusted_period_dependent,no_gatevetter_stage_g_action,gate3_eb_or_variable_risk,true,gate3_eb_or_variable_risk,none,none,gate2_fallback_period_context,"Gate 3 route: EB/variable risk; Gate v0.2 Stage G block: period or alias diagnostics are period-ambiguous; Gate v0.2 Stage G block: trusted period validation unavailable; Gate v0.2 Stage G block: missing diagnostics are not passes (odd_even_depth_ratio,oot_to_depth)",none,plots/k2_batch/gatevetter_v0_2_batch_4/reject_sanity_high_cnn_high_snr/EPIC_211705299/folded_light_curve_best_period.png,plots/k2_batch/gatevetter_v0_2_batch_4/reject_sanity_high_cnn_high_snr/EPIC_211705299/validation_summary.json,GateVetter v0.2 unchanged; CNN not retrained; visual review logged after batch prediction.
